kind,game_id,gameday,season,home_team,away_team,venue,start_time_utc,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,p_home_win_derived,p_away_win_derived,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_m0_5,p_home_cover_0_5,p_over_4,p_under_4,p_push_total_4,p_over_5,p_under_5,p_push_total_5,p_over_6,p_under_6,p_push_total_6,p_over_7,p_under_7,p_push_total_7,p_over_8,p_under_8,p_push_total_8,p_over_9,p_under_9,p_push_total_9,p_over_10,p_under_10,p_push_total_10,p_over_11,p_under_11,p_push_total_11,p_over_12,p_under_12,p_push_total_12
oof,2025020670,2026-01-06,2025,PHI,ANA,Xfinity Mobile Arena,2026-01-07T00:00:00Z,80-94,84-92,0.6058692989958999,0.3941307010041001,0.13470092538575093,0.4485,0.4813059874661554,0.36219401253384464,3.0925209294660143,2.8972281955847405,0.19529273388127377,5.989749125050755,0.0,5.0,,,False,,,,,,5.0,2.0,7.0,3.0,0.5337594735859188,0.4707683842607041,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.0925209294660143,2.8972281955847405,0.9990905146623993,0.0006095720207265914,0.9963588583937025,0.0030204040468245373,0.993253130764672,0.0030791395791258764,0.9764315096431394,0.01684731586546525,0.9266128446243854,0.04995080310428563,0.8297972595144342,0.09648033845918304,0.7387996454086644,0.09146153595405171,0.5371853448303662,0.2057051205620004,0.4707683842607041,0.13470092538575093,0.3244585819151357,0.22195544078294216,0.2172181077140406,0.10599898503608081,0.08810571528930476,0.1304734767779774,0.02710283967401783,0.05995361608614577,0.007006363994209268,0.02014077152971191,0.0024274495048567774,0.0042790133113754444,0.0003301964097620009,0.002231778242068353,0.0006994754162408428,0.0003799236561394963,0.605,0.4485,0.7723828972065102,0.14451275799517227,0.08310434479831758,0.5337594735859188,0.2277250575621265,0.2385154688519547,0.42787673104892704,0.46877059075484917,0.10335267819622378,0.2313314239128696,0.5737315294775478,0.19493704660958258,0.15661084022188163,0.7692951390470263,0.07409402073109207,0.06605249897141889,0.8460901681581886,0.08785733287039246,0.04105398869952935,0.9341055725841733,0.02484043871629742,0.01503994243243329,0.9590343170630822,0.025925740504484544,0.006265898330173688,0.9851092783717351,0.008624823298091153
oof,2025020667,2026-01-06,2025,BUF,VAN,KeyBank Center,2026-01-07T00:00:00Z,93-84,63-101,0.6573812181306516,0.34261878186934835,0.12437101273673061,0.6359,0.541162496346817,0.317137503653183,3.590577987096495,2.2624036564687255,1.3281743306277694,5.85298164356522,1.0,5.0,,,False,,,,,,5.0,3.0,8.0,2.0,0.5331981311092441,0.4038712183609134,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.590577987096495,2.2624036564687255,0.9994591717571542,0.0005408272429255824,0.9972450845568877,0.00229400787521543,0.9952423461187164,0.002183820965454204,0.9817112881084755,0.013433205866936986,0.946479317228522,0.034513403538571054,0.8577162193962266,0.0897217241133014,0.798069412561795,0.059882458744099844,0.6333890501630396,0.1607666376515537,0.5471640497847767,0.12437101273673061,0.4038712183609134,0.22045432796222378,0.29781835295049774,0.10771383579463445,0.12206385821743632,0.17497028130389777,0.054207573088242395,0.07109110753566837,0.01801495225028036,0.03755054880225827,0.00588476631641726,0.013201038965252487,0.0018136235527261774,0.00325794188098422,0.0023939738668034907,0.0019244946315882796,0.7776,0.6359,0.7706033001414119,0.14554968667721824,0.08384701318136996,0.5331981311092441,0.22919409985234368,0.23760776903841213,0.4304612325919476,0.46947626663235714,0.1000625007756952,0.23302225335231055,0.5733705254112044,0.19360722123648505,0.1591460795172694,0.7664965412271081,0.0743573792556226,0.06549995043122146,0.8410887959452771,0.09341125362350151,0.040848763765348906,0.934561623863765,0.02458961237088615,0.014250417656414606,0.959082398982818,0.02666718336076733,0.005662066443199946,0.9856847395980849,0.00865319395871519
oof,2025020668,2026-01-06,2025,TBL,COL,Benchmark International Arena,2026-01-07T00:00:00Z,101-75,115-69,0.5472792241770572,0.4527207758229428,0.13074090699654672,0.5589,0.5206171155330123,0.32868288446698773,3.5268151486127444,2.6696710817798266,0.8571440668329178,6.196486230392571,0.0,6.0,,,False,,,,,,4.0,2.0,6.0,2.0,0.4257202443178896,0.5134370035655123,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,3.5268151486127444,2.6696710817798266,0.9992942338339807,0.0006057767795077665,0.996632486216381,0.0027678232263055598,0.9940564961045609,0.002583535736110566,0.9788854334892475,0.015252482728911512,0.9377430576194246,0.04085381785707955,0.8443592124242076,0.09330732828515297,0.7717277782332607,0.07252580986266051,0.5918957655881993,0.17896475234261963,0.5134370035655123,0.13074090699654672,0.37186932048431565,0.22084808438717204,0.26702621069723675,0.10682990447546792,0.11052273847482236,0.15611443402128666,0.045263328377412634,0.0669151247577201,0.014481608191300186,0.03143523840282009,0.004836648545353345,0.01012430251943978,0.001237295821141503,0.0029992229877172562,0.0015971533359630905,0.0014163589170033406,0.7096,0.5589,0.7747497572930914,0.14310928675895584,0.08214095594795288,0.5348349385956869,0.2259311024996998,0.23923395890461335,0.4257202443178896,0.468726275314717,0.10555348036739345,0.22948488090663394,0.573829074601539,0.19668604449182728,0.15527964287593657,0.7693671203259462,0.07535323679811719,0.06621612752692553,0.8436862809633152,0.09009759150975914,0.041343472971121516,0.9336801512230186,0.02497637580585983,0.016487955282502905,0.9583812395393031,0.02513080517819399,0.006522142373406882,0.9833449127223245,0.01013294490426861
oof,2025020671,2026-01-06,2025,CAR,DAL,Lenovo Center,2026-01-07T00:00:00Z,125-73,111-77,0.4742558444590296,0.5257441555409704,0.13616841470649893,0.4288,0.47617224665377167,0.36542775334622835,2.9956829038201462,2.9902352713710387,0.005447632449107509,5.985918175191185,0.0,5.0,,,False,,,,,,6.0,3.0,9.0,3.0,0.5342821968931808,0.46313977055858896,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.9956829038201462,2.9902352713710387,0.9988692309002465,0.0006310008920199143,0.9963118568978389,0.003020590102755207,0.9930879990429728,0.003135850719225813,0.9763411165504083,0.016757802564497375,0.9240092094869188,0.052472788605474344,0.8264151814922939,0.09795184060168848,0.7310499411477261,0.09490419236101477,0.5322697729542514,0.20113091277611148,0.46313977055858896,0.13616841470649893,0.31586280971714814,0.22220651134719965,0.20673904012681388,0.10617837653942239,0.08384672790097654,0.12333518428017355,0.02529119058217354,0.05754293445352527,0.00704982821361163,0.017700641632540273,0.002397219171251085,0.004380383951085598,0.00034880534519465773,0.0021898130481212614,0.00039978098006489325,0.0004964328603714598,0.5872,0.4288,0.7717900794420247,0.14449345689307938,0.08371646366489593,0.5342821968931808,0.22833518529764132,0.23738261780917794,0.4255304846576855,0.4658850850884564,0.10858443025385818,0.23181850481920288,0.5750486886583803,0.1931328065224167,0.15681184003423387,0.768442587810388,0.07474557215537816,0.06595907811798325,0.8433772375307169,0.09066368435129983,0.04113267869819529,0.9340423543417147,0.02482496696008997,0.015250933076012656,0.9591539333974138,0.025595133526573527,0.006250760159897551,0.9848026778151722,0.008946562024930271
oof,2025020674,2026-01-06,2025,EDM,NSH,Rogers Place,2026-01-07T02:00:00Z,105-87,68-96,0.5,0.5,0.13907963062842119,0.3971,0.46779062244770353,0.37010937755229645,3.06054407737099,3.2377861995890593,-0.17724212221806912,6.2983302769600495,-1.0,6.0,,,False,,,,,,6.0,2.0,8.0,4.0,0.42575532826091783,0.5180075956309584,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.06054407737099,3.2377861995890593,0.998871318750075,0.000628913854521943,0.9961984214051414,0.0031377386679881966,0.992734696206772,0.0033750144440004093,0.9753069198984184,0.017414589192949553,0.9200662090887646,0.0555505917902594,0.8222972418970821,0.09770070033302354,0.7246123124264895,0.0985304207154339,0.5180075956309584,0.21028091166171228,0.45070513364719,0.13907963062842119,0.30332005246403226,0.2225317440198942,0.19665717231178806,0.10543303630380332,0.08094541389806202,0.1150872707271618,0.023717932107774495,0.056049358998475754,0.00637743999950627,0.016842660092063953,0.002021019961617159,0.00412695972112545,0.00015834839615514072,0.0021677752139054427,0.00029989258287893745,0.00021650466674686552,0.5592,0.3971,0.7757681271155349,0.14185134494899312,0.08238052793547201,0.5342709282789361,0.22451384647121975,0.24121522524984412,0.42575532826091783,0.47020670007561405,0.10403797166346815,0.22846408154762218,0.574272097688465,0.19726382076391297,0.15423554884244514,0.7698345132801829,0.07592993787737189,0.06642958677945174,0.8469153358248765,0.08665507739567171,0.041353995561459106,0.9336247422065962,0.025021262231944744,0.016636516007955477,0.958201090122309,0.025162393869735473,0.006695088252058583,0.983285821191783,0.010019090556158431
oof,2025020675,2026-01-06,2025,SJS,CBJ,SAP Center at San Jose,2026-01-07T03:00:00Z,59-105,80-84,0.5308036964363253,0.4691963035636747,0.13571154466710889,0.5302,0.5131856956761498,0.3296143043238502,3.5464464819891655,2.82246199609338,0.7239844858957856,6.368908478082545,0.0,6.0,,,False,,,,,,5.0,2.0,7.0,3.0,0.4271692974875457,0.5009096194937407,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.5464464819891655,2.82246199609338,0.9992986350109354,0.000601376002593808,0.9966159251921693,0.0027927941228781286,0.993683440703138,0.0029563371243165617,0.9782732769042678,0.015416669991744314,0.9321731508854583,0.0458892927526245,0.8381711866530288,0.09476902073208954,0.7633036852630445,0.07447222289941766,0.5818445940557755,0.17919869775252248,0.5009096194937407,0.13571154466710889,0.35963387333971997,0.2210847190893744,0.252929826377961,0.106956209291685,0.10423942496566876,0.14849327089465292,0.04126735622037529,0.06419043305927391,0.012719875220315676,0.029085760173407416,0.004239710914116532,0.008789958722630555,0.000830334838181398,0.0029007599382276862,0.0015974282802622914,0.0008384724696958604,0.6874,0.5302,0.7767570169876918,0.14241292422496762,0.08083005878734052,0.5343082725925282,0.2240557722460426,0.24163595516142922,0.4271692974875457,0.4720268501848505,0.10080385232760368,0.22835228524449858,0.5745972754208861,0.19705043933461533,0.1538581477751149,0.7702833475899088,0.07585850463497636,0.06649267683277593,0.846283295001632,0.08722402816559209,0.04133436288200649,0.9333327629271232,0.025332874190870328,0.01620041046892352,0.9588420514335372,0.024957538097539252,0.006509908859495241,0.9837321434962489,0.009757947644255856
oof,2025020673,2026-01-06,2025,WPG,VGK,Canada Life Centre,2026-01-07T01:00:00Z,97-80,108-89,0.5496353948217959,0.4503646051782041,0.13276229063142533,0.4653,0.48565331579936655,0.3603466842006334,3.3166355289243166,3.057659360471303,0.2589761684530134,6.374294889395619,0.0,6.0,,,False,,,,,,3.0,4.0,7.0,-1.0,0.4271981840966979,0.4774902780006445,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.3166355289243166,3.057659360471303,0.9990808597327746,0.0006192248008516886,0.9962693384508967,0.0030930850515332995,0.9930894033734148,0.003124747366319677,0.9761508298982442,0.016948431400194867,0.9245068009396304,0.05181975694639258,0.8280548593087417,0.09640003271335959,0.7399611245827346,0.08870793112557111,0.5487313383244089,0.19131987627152441,0.4774902780006445,0.13276229063142533,0.33271996708719187,0.2216880322502089,0.22787783765264663,0.10584447971229738,0.09395306062474189,0.13443622601864386,0.030561894868977747,0.0624165804865497,0.008700846649370937,0.021721396003458557,0.0026330398618173577,0.006195075007592834,0.00022372698880128816,0.002468819790432856,0.0005996288185439397,0.0002426087894701082,0.6193,0.4653,0.7774162697901247,0.14123264166918417,0.08135108854069122,0.5349409033992368,0.22341125930321262,0.24164783729755063,0.4271981840966979,0.4727195806399419,0.10008223526336027,0.22778592762464353,0.5742429298319303,0.19797114254342632,0.15346154222775463,0.7706439000719549,0.0758945577002905,0.06658664751820358,0.8479659227340463,0.08544742974775017,0.04141451193166077,0.9334478499993591,0.025137638068980082,0.016944999733218207,0.9580703496534938,0.024984650613288046,0.006694319729028558,0.9828631664191421,0.010442513851829245
oof,2025020676,2026-01-06,2025,SEA,BOS,Climate Pledge Arena,2026-01-07T03:00:00Z,69-95,80-90,0.4673483863551101,0.5326516136448899,0.14285923549210128,0.4029,0.4693378388635302,0.3637621611364698,2.748026121146745,2.799812964402602,-0.05178684325585703,5.547839085549347,-1.0,5.0,,,False,,,,,,7.0,4.0,11.0,3.0,0.5318225006518352,0.5201981049975878,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.748026121146745,2.799812964402602,0.9989757472835926,0.0006244018642260383,0.9962892218447814,0.00305910922937258,0.9930130995512677,0.0032107383647163325,0.9768719840598794,0.016147619884883464,0.9242986042894281,0.052547526433015815,0.8275622713964491,0.0977574774012894,0.7277894139595614,0.0997814856603213,0.5201981049975878,0.21455457932722236,0.45176856990590575,0.14285923549210128,0.301718168018601,0.2228040883750079,0.19272652860564132,0.10528301036231157,0.07697756224131784,0.1172297907520524,0.019324176012805862,0.056085017646466374,0.005450850634024079,0.012786618337527447,0.0019557472354453133,0.0030843691416043402,0.00014284185111998606,0.002145528629679954,0.00039983090163649805,0.000165744187694762,0.5698,0.4029,0.7663988740816724,0.14742231067698897,0.08617881524133866,0.5318225006518352,0.23242794880307746,0.2357495505450874,0.4328434957315711,0.467530335783925,0.09962616848450397,0.23655997264533413,0.5713667591194719,0.19207326823519402,0.16294847263293105,0.7653884612791515,0.07166306608791741,0.06482036443787975,0.8350895222931979,0.10009011326892236,0.040724078474968846,0.9352614799256198,0.0240144415994114,0.013351489130663242,0.9598042499859255,0.026844260883411228,0.005583030497342847,0.9868057347233179,0.00761123477933922
oof,2025020672,2026-01-06,2025,TOR,FLA,Scotiabank Arena,2026-01-07T00:30:00Z,91-86,103-84,0.4650513362010166,0.5349486637989834,0.14537066962052603,0.4034,0.46947090201759145,0.3604290979824085,2.8083548362647406,2.879677568610864,-0.07132273234612363,5.688032404875605,-1.0,5.0,,,False,,,,,,4.0,1.0,5.0,3.0,0.5343001650865251,0.5235075278312074,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,2.8083548362647406,2.879677568610864,0.9988946885172864,0.0006055509374045785,0.9963975638727304,0.0029757163746725094,0.9930885797068637,0.003281125926469822,0.9762260002776941,0.01686175575790539,0.9220387880327031,0.05436934321785027,0.825169116628376,0.09781604191301434,0.7296302825000953,0.09552571186797237,0.5235075278312074,0.20984526682158183,0.45124504249006125,0.14537066962052603,0.3058761773562985,0.22246066333970227,0.19900885938104118,0.10552454099473879,0.0796862096133067,0.12093280499239199,0.02195098790720943,0.056472064291379166,0.005651807966620657,0.015829986959967995,0.0018552688844005582,0.0034773961387812293,9.863638775805163e-05,0.002145408401835064,0.0002999043784375081,0.00011747759155566124,0.5735,0.4034,0.7684028937246185,0.145971400913294,0.08562570536208765,0.5343001650865251,0.2313572871560278,0.23434254775744712,0.4266934990213031,0.46341717429927715,0.10988932667941978,0.23451096939956595,0.5727893467650793,0.19269968383535474,0.16084141408487573,0.7655725153897037,0.07358607052542064,0.06517305366426304,0.8381098045991182,0.0967171417366188,0.040726329548431875,0.934828563903562,0.02444510654800616,0.013011789298683829,0.9604215788291044,0.026566631872211758,0.005088970563146383,0.9869723248434547,0.007938704593399088
oof,2025020677,2026-01-07,2025,WSH,DAL,Capital One Arena,2026-01-08T00:00:00Z,99-75,111-77,0.646551555776068,0.35344844422393196,0.1390000857992703,0.5308,0.5133404252982458,0.32535957470175425,3.335425067197522,2.604779477997355,0.7306455892001669,5.940204545194877,0.0,5.0,,,False,,,,,,1.0,4.0,5.0,-3.0,0.5329892070450947,0.500215478959077,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,True,oof,3.335425067197522,2.604779477997355,0.9993258157496041,0.0005741972557278943,0.9965486888671207,0.0029071355160335067,0.9941787778447945,0.0024180229336281667,0.979221211354873,0.015052987596616737,0.934841107190751,0.044068894059276484,0.8421620509622912,0.09400576764934931,0.7651631491579489,0.07683199899547465,0.5822755072692838,0.18319778408649265,0.500215478959077,0.1390000857992703,0.35813015717709434,0.22119877506463467,0.2482382306947025,0.10734760163784342,0.10238024334367628,0.1448854570769384,0.036719878464169485,0.06542128378415928,0.010738427883244226,0.026371565083856578,0.0035282154506289356,0.007371326223286274,0.0004061653954628495,0.0027939259294780193,0.0009989981946801365,0.00040843182791643783,0.6921,0.5308,0.7703828806223245,0.1446965441608531,0.08492057521682249,0.5329892070450947,0.22886301736582204,0.2381477755890834,0.42934873681365776,0.46880323965271176,0.1018480235336304,0.23264968457020904,0.5738247905018287,0.19352552492796232,0.15804048605291737,0.7679928249084031,0.0739666890386795,0.06575281482883633,0.8426440207438924,0.09160316442727127,0.04094948427103473,0.9342586272693998,0.024791888459565408,0.014307896110087393,0.9596271634660236,0.026064940423888967,0.005776640049122527,0.9856917446459637,0.008531615304913748
oof,2025020678,2026-01-07,2025,MTL,CGY,Centre Bell,2026-01-08T00:30:00Z,98-90,75-89,0.48145922146953324,0.5185407785304668,0.14500853709879608,0.3737,0.4614711890191231,0.36892881098087693,2.834433896367727,3.1257057066113485,-0.2912718102436216,5.960139602979075,-1.0,5.0,,,False,,,,,,4.0,1.0,5.0,3.0,0.5352140082230683,0.5099559461062357,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,2.834433896367727,3.1257057066113485,0.9983769073917402,0.0006240418451451015,0.9962243051392876,0.0031011321921468864,0.9927151374414346,0.0034106220059196887,0.9754672460038731,0.017235478071704776,0.918167087692118,0.057587382794830146,0.8211353948425703,0.09799416877199639,0.7206589435925468,0.10140692118410796,0.5099559461062357,0.21566011740599356,0.44043028280565727,0.14500853709879608,0.29274167044410565,0.22288220587396942,0.19022034750327785,0.10411409669347324,0.07781418589313938,0.11320084594833997,0.01973194797600347,0.056369064189961716,0.005118730236838445,0.013914859672330731,0.001647075574496487,0.0031330190315476897,8.475851462395062e-05,0.0020255534676781365,9.999189891862826e-10,0.00016580085225520686,0.5433,0.3737,0.7721993792910069,0.1444241765345837,0.08337644417440931,0.5352140082230683,0.22840554632610183,0.2363804454508298,0.4320598734299969,0.4720180102361309,0.09592211633387214,0.23244930676887113,0.5736611379439879,0.19388955528714102,0.15823773008317019,0.7673739446873467,0.0743883252294831,0.06568399328998095,0.8417430957912805,0.09257291091873855,0.04110367303621435,0.9344865158836119,0.024409811080173878,0.015442761285658555,0.9585956474210304,0.02596159129331099,0.006322256944021685,0.984591298070992,0.009086444984986345
oof,2025020679,2026-01-07,2025,CHI,STL,United Center,2026-01-08T02:30:00Z,54-110,84-87,0.5,0.5,0.13218101364923468,0.4795,0.48931328946527297,0.357486710534727,3.44714729363179,3.1076430150776906,0.3395042785540996,6.554790308709481,0.0,6.0,,,False,,,,,,7.0,3.0,10.0,4.0,0.4221192753039076,0.48289192098137734,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.44714729363179,3.1076430150776906,0.9990869967015398,0.0006130892426407853,0.9962570675927106,0.0031161971652734722,0.9931024217043087,0.0031022041845543452,0.9765381684329294,0.016571826690516985,0.9270181913315999,0.04959003735523878,0.8308561228982065,0.09581813509066582,0.7471396796595604,0.08416227936913416,0.552293041768708,0.19547581541044765,0.48289192098137734,0.13218101364923468,0.3379015414863374,0.2215905727708407,0.2329856172808301,0.1058434367397902,0.09848945147912189,0.1323331259576554,0.036549837432384394,0.06204159989795379,0.01033263767727802,0.02688611656248015,0.0032148609133515697,0.007424296912989633,0.0005674262008960391,0.0025171598519747517,0.0016973344043912056,0.0004371249036885815,0.6327,0.4795,0.7791973607679007,0.14087548133189165,0.07992715790020757,0.5348736160250895,0.22201427345247549,0.243112110522435,0.4221192753039076,0.4691684957869129,0.10871222890917949,0.226577729488888,0.5761870121776235,0.19723525833348854,0.15116246636860012,0.7727436971142612,0.07609383651713875,0.06700758389264104,0.8494524984561859,0.08353991765117305,0.04157975141385,0.9327666335873813,0.025653614998768726,0.017703038779383045,0.9578820702154816,0.024414891005135355,0.0072421270696839055,0.982355960094248,0.010401912836068124
oof,2025020680,2026-01-07,2025,UTA,OTT,Delta Center,2026-01-08T02:30:00Z,83-87,91-83,0.567547490107014,0.432452509892986,0.1409939200253336,0.4294,0.47632931933948564,0.3591706806605144,2.8388632676838372,2.7983280232154244,0.040535244468412834,5.637191290899262,0.0,5.0,,,False,,,,,,3.0,1.0,4.0,2.0,0.5335317999508697,0.461985033346713,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.8388632676838372,2.7983280232154244,0.9991836909258994,0.0006163470192489576,0.9963857027319544,0.002987576910513966,0.9932778463253134,0.0030791372725857877,0.9769285878529455,0.016374903117917276,0.9262982425028535,0.05067201394199302,0.8300878027081626,0.0968298391272732,0.7386081950188497,0.09146904667408708,0.5290395000219132,0.21522114466303205,0.461985033346713,0.1409939200253336,0.31460375881939623,0.22232279016339057,0.20470900553118188,0.10607114360291632,0.08280282175429676,0.12255344647171795,0.02323378485244005,0.058132613304176434,0.005444560510979359,0.017831821033986624,0.0016469699603886899,0.0035267688893752505,8.475851462395062e-05,0.0020255534676781365,0.00019995346740090807,0.00011748770672761345,0.5939,0.4294,0.7678376257566925,0.14652249517173646,0.08563987907157111,0.5335317999508697,0.23169654816470936,0.23477165188442095,0.429846191143533,0.46588422016133235,0.10426958869513443,0.23527564402002416,0.5722481624823115,0.19247619349766432,0.16151042723117487,0.765745417679615,0.07274415508921017,0.06508892598276166,0.839836916817805,0.09507415719943337,0.0406707164363288,0.9352072026182078,0.02412208094546345,0.01306462627608579,0.9599827715788614,0.0269526021450528,0.005269574602990387,0.9869708548524503,0.007759570544559367
oof,2025020681,2026-01-07,2025,LAK,SJS,Crypto.com Arena,2026-01-08T03:30:00Z,85-89,59-105,0.6419676489755033,0.3580323510244967,0.13294220769537057,0.5526,0.51897951963546,0.32752048036454007,3.485040604396849,2.6812286728341426,0.8038119315627066,6.166269277230992,0.0,5.0,,,False,,,,,,3.0,4.0,7.0,-1.0,0.5343956526079116,0.5103517240046416,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.485040604396849,2.6812286728341426,0.9994036096507302,0.0005963893492948886,0.9964655525252526,0.002963187462287944,0.9937957495496403,0.0026906980957869357,0.9784674253442299,0.015393729841113429,0.9370308128279193,0.04118781571586847,0.8429379384294976,0.09354396977860951,0.7723940588911261,0.07033264075534897,0.5891616575665192,0.18177897772641555,0.5103517240046416,0.13294220769537057,0.36656281494400816,0.22107774303861513,0.25895598112665724,0.10681152497922684,0.10702463413072137,0.1516932085086501,0.04137965621501187,0.06640057585423366,0.011888981814589776,0.030658220650572814,0.003853554161019473,0.008404332409188834,0.000740171563473198,0.0027564547620071078,0.00119844212480821,0.0008387320550090677,0.7061,0.5526,0.7734931657525991,0.14353087477862594,0.0829759594687751,0.5343956526079116,0.22679311732883067,0.23881123006325763,0.4257132925143419,0.46777489918783016,0.10651180829782794,0.2302032163935317,0.5737190388203546,0.19607774478611362,0.15565703194638533,0.7697363028172042,0.07460666523641048,0.06621690526078955,0.8463412308509464,0.08744186388826415,0.04114716278811737,0.9338329993686931,0.025019837843189473,0.015192736094390433,0.959354878573139,0.025452385332470667,0.006176370354886579,0.9848210056815985,0.009002623963514953
oof,2025020693,2026-01-08,2025,SEA,MIN,Climate Pledge Arena,2026-01-09T03:00:00Z,69-95,98-83,0.5415532025322883,0.45844679746771166,0.14018362638449947,0.3983,0.4681113039227244,0.36838869607727565,2.8738777158256488,3.0278100292435717,-0.1539323134179229,5.9016877450692204,-1.0,5.0,,,False,,,,,,2.0,3.0,5.0,-1.0,0.5336344551150763,0.5174527805761482,0.0,0.0,1.0,0.0,1.0,,,,,,0.0,True,oof,2.8738777158256488,3.0278100292435717,0.9990837963811047,0.000616288846284027,0.9962165339705049,0.003151132360703792,0.9928124624261185,0.0033383175706857148,0.9757453960973405,0.017060551281310374,0.9203650648321529,0.05561088474651938,0.8237070869671078,0.09733344273732633,0.7262659424074747,0.0985094630719871,0.5174527805761482,0.21398627450486177,0.4508351708234897,0.14018362638449947,0.3021084567239237,0.22265106654295236,0.1965627102671354,0.10485986594341114,0.07956968832679831,0.11830992945645984,0.02037041529070325,0.057437222207784265,0.005200951580709616,0.014583460940348977,0.0021183818410275283,0.002553144822824957,9.864603731130393e-05,0.00231029489170823,0.00019995148210463055,0.00014128893709617246,0.5618,0.3983,0.7709010093586675,0.14499762247759718,0.08410136816373537,0.5336344551150763,0.2289076261188413,0.2374579187660823,0.4287860104894372,0.46827373318137094,0.10294025632919182,0.23220309630837385,0.5718773689241489,0.1959195347674774,0.15864752933901638,0.7676108044260079,0.07374166623497579,0.06563102324237895,0.8412378651914015,0.09313111156621957,0.040867729659853726,0.9342872526453738,0.02484501769477247,0.013789400016170454,0.9600061833976986,0.02620441658613094,0.005758990826885685,0.9863718174516811,0.007869191721433105
oof,2025020682,2026-01-08,2025,BOS,CGY,TD Garden,2026-01-09T00:00:00Z,80-90,75-89,0.564248860468273,0.43575113953172695,0.12458329583495592,0.6174,0.5361095800080798,0.3215904199919202,3.9412491422217153,2.692101837173493,1.2491473050482225,6.633350979395209,1.0,6.0,,,False,,,,,,4.0,1.0,5.0,3.0,0.4200422775304677,0.3951154119646717,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.9412491422217153,2.692101837173493,0.9993592192657287,0.0005407947324160722,0.9966250473651703,0.0028741146102576587,0.9942698252997251,0.0024180041059599063,0.979675594992623,0.014696977770477316,0.941372956626991,0.03787909595007203,0.8490505115171897,0.09223805514505465,0.784109839449799,0.0645816817491371,0.6274617837664845,0.15113472687322912,0.5390476052555405,0.12458329583495592,0.3951154119646717,0.22059013727998447,0.29041061333589824,0.10694211248751984,0.12177554331632713,0.16594802419518748,0.055688282637865155,0.06967933955006862,0.019785758157735478,0.03654115992883198,0.006410247636485576,0.01471596588468922,0.001814198499041365,0.003470477639657543,0.003389324154466512,0.0015570701320001055,0.7597,0.6174,0.7798120516186109,0.14029639061689758,0.07989155776449158,0.5322451857523054,0.22034177518040154,0.24741303906729323,0.4200422775304677,0.46862601079758864,0.1113317116719436,0.22552844315824733,0.5774160599649435,0.19705549687680923,0.14976730117719236,0.7735418243763428,0.07669087444646491,0.06726785903352347,0.8523815086487198,0.08035063231775671,0.04168161586096102,0.9326638465924393,0.0256545375465998,0.01837338050792471,0.9573954906543658,0.024231128837709535,0.007377913573653745,0.9815252357117105,0.011096850714635885
