kind,game_id,gameday,season,home_team,away_team,venue,start_time_utc,home_record,away_record,p_home_win,p_away_win,p_tie,derived_ml,p_home_win_derived,p_away_win_derived,mu_h,mu_a,mu_margin,mu_total,fair_spread,fair_total,spread_line,total_line,has_offer,p_cover_offered,p_push_offered,p_over_offered,p_under_offered,p_push_total_offered,home_score,away_score,total,margin,p_over_fair,p_cover_fair,y_over_fair,y_under_fair,y_push_fair,y_cover_fair,y_push_spread_fair,y_over_offered,y_under_offered,y_push_total_offered,y_cover_offered,y_push_spread_offered,y_home_win,decided,frame_view,pred_home,pred_away,p_home_cover_m8,p_push_m8,p_home_cover_m7,p_push_m7,p_home_cover_m6,p_push_m6,p_home_cover_m5,p_push_m5,p_home_cover_m4,p_push_m4,p_home_cover_m3,p_push_m3,p_home_cover_m2,p_push_m2,p_home_cover_m1,p_push_m1,p_home_cover_0,p_push_0,p_home_cover_1,p_push_1,p_home_cover_2,p_push_2,p_home_cover_3,p_push_3,p_home_cover_4,p_push_4,p_home_cover_5,p_push_5,p_home_cover_6,p_push_6,p_home_cover_7,p_push_7,p_home_cover_8,p_push_8,p_home_cover_m0_5,p_home_cover_0_5,p_over_4,p_under_4,p_push_total_4,p_over_5,p_under_5,p_push_total_5,p_over_6,p_under_6,p_push_total_6,p_over_7,p_under_7,p_push_total_7,p_over_8,p_under_8,p_push_total_8,p_over_9,p_under_9,p_push_total_9,p_over_10,p_under_10,p_push_total_10,p_over_11,p_under_11,p_push_total_11,p_over_12,p_under_12,p_push_total_12
oof,2025020955,2026-03-02,2025,NSH,DET,Bridgestone Arena,2026-03-02T19:00:00Z,68-96,80-84,0.5031259979170738,0.4968740020829262,0.14309362973620182,0.4055,0.46145187950711763,0.37144812049288234,2.861383134290945,2.926640788665397,-0.06525765437445186,5.7880239229563415,-1.0,5.0,,,False,,,,,,2.0,4.0,6.0,-2.0,0.5491380072536687,0.512697762190919,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.861383134290945,2.926640788665397,0.998909448010092,0.0004909500936227638,0.9962752189026326,0.0032974210048139973,0.992539269287265,0.0036643828646856134,0.9748409313786504,0.017735422202944884,0.9197668922776151,0.05521401539553898,0.8229141294142425,0.09738512934848638,0.7310338158886645,0.09257076502229325,0.512697762190919,0.22245906099131454,0.4443988258404987,0.14309362973620182,0.30442763043179694,0.21719450998161,0.20423644846393732,0.10362682330638964,0.08200117036719144,0.12475121462896321,0.022126332872581058,0.058862484397280916,0.007923043582474946,0.013238047929149678,0.003537019404444202,0.00469897692494353,0.001002652179154232,0.00196957166732356,0.00047645139960284986,0.0004843304778744616,0.5726,0.4055,0.7761965653763601,0.13657331555486263,0.0872301190687773,0.5491380072536687,0.2230274350632607,0.2278345576830705,0.44085562127066114,0.4486950138703367,0.11044936485900209,0.2407830759223511,0.5571461573640417,0.20207076671360716,0.1641161174939654,0.7599208008771239,0.07596308162891073,0.06703977817865699,0.8357795541562859,0.09718066766505702,0.04224206261722664,0.9325935648690014,0.025164372513772067,0.013833238768238616,0.9580586944505872,0.028108066781174116,0.005644890655363137,0.9861852516872471,0.008169857657389796
oof,2025020954,2026-03-02,2025,TOR,PHI,Scotiabank Arena,2026-03-03T00:30:00Z,91-86,80-94,0.5297953431629497,0.47020465683705026,0.12498707820209883,0.6194,0.5463991909978733,0.3106008090021267,3.7198180859236265,2.4866523157434504,1.2331657701801761,6.206470401667077,1.0,6.0,,,False,,,,,,2.0,3.0,5.0,-1.0,0.43635308269338785,0.4049646693631976,0.0,1.0,0.0,0.0,0.0,,,,,,0.0,True,oof,3.7198180859236265,2.4866523157434504,0.9994015456171226,0.0004984547176583555,0.9980618075113816,0.0013429586804756086,0.9952268962102467,0.0026248825028011703,0.982477914431295,0.012734753357757976,0.9438642429547015,0.038434490125932266,0.858507886530275,0.08498129832183549,0.7840577798396793,0.07334751333007807,0.6358696449455522,0.14379948533935327,0.5502199184270687,0.12498707820209883,0.4049646693631976,0.2207152750450831,0.28422994389438244,0.11299304574675946,0.12153457830836849,0.15745462253716236,0.05160180029607455,0.07122507761805819,0.01600963406731655,0.03727396710036165,0.004573774003509306,0.011509900574200154,0.003311160653263129,0.0013231814755721568,0.00048603059759349594,0.003589297733843724,0.7624,0.6194,0.780983681448292,0.1354243572417296,0.08359196130997838,0.548259048246506,0.2198019052243281,0.23193904652916594,0.43635308269338785,0.4538765002133358,0.10977041709327647,0.23933088627565674,0.5663567769946961,0.19431233672964712,0.16470111836752985,0.7622598353044272,0.07303904632804299,0.06860570101292819,0.8351060574376052,0.09628824154946654,0.042620525824602656,0.9317023353242839,0.025677138851113463,0.014441113794465053,0.9571457077343043,0.02841317847123072,0.006039431215102991,0.9854080099812264,0.008552558803670651
oof,2025020956,2026-03-02,2025,VAN,DAL,Rogers Arena,2026-03-03T03:00:00Z,63-101,111-77,0.4794326050850948,0.5205673949149052,0.12766410397155273,0.2512,0.40865948394849505,0.44504051605150496,2.601189114069249,3.7488278434366027,-1.1476387293673538,6.350016957505852,-2.0,6.0,,,False,,,,,,1.0,6.0,7.0,-5.0,0.43624900467407624,0.6901898550109343,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.601189114069249,3.7488278434366027,0.9962227687320109,0.0004885245242790481,0.9922894058268971,0.007354954536212014,0.9894741938023071,0.004524819341312897,0.9674217873056329,0.02242736384588257,0.8988448715763284,0.06878274396325847,0.7931491407580552,0.10484728401451923,0.6901898550109343,0.1031200702582617,0.43153943620293644,0.2539781325685309,0.3724458036813764,0.12766410397155273,0.22984263891395057,0.21240324607062147,0.1516249603138439,0.09114707705669943,0.061166847800125664,0.09231426523560203,0.013281369094963493,0.04774189971319246,0.004842988705662424,0.007443167718046811,0.003023755161529401,0.0023732093013791398,0.00036989415025778663,0.0025412229592837324,0.00047634979646869627,6.53543052894096e-05,0.3975,0.2512,0.782052785555704,0.13500511633004753,0.08294209811424849,0.5476296341157518,0.2188096560913959,0.2335607097928522,0.43624900467407624,0.4569535517012841,0.10679744362463969,0.23772357546392256,0.5672341470663143,0.19504227746976324,0.16486849034067116,0.762813033808553,0.07231847585077582,0.06898934117217752,0.835786386587372,0.09522427224045049,0.04277688254901112,0.9315375740679217,0.025685543383067087,0.014517537793377335,0.9567572436975066,0.028725218509116014,0.00618037356856288,0.9854187499466053,0.0084008764848318
oof,2025020958,2026-03-02,2025,LAK,COL,Crypto.com Arena,2026-03-03T03:30:00Z,85-89,115-69,0.4639611923144591,0.5360388076855409,0.14105028966974528,0.3165,0.4324531399162794,0.4036468600837206,2.637852738231731,3.3098989904420346,-0.6720462522103037,5.947751728673765,-1.0,5.0,,,False,,,,,,2.0,4.0,6.0,-2.0,0.5480139585469784,0.4726111321469249,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.637852738231731,3.3098989904420346,0.9982120401380385,0.0004897885647511587,0.9951652591472594,0.00445297895254999,0.9910428595726887,0.004228429551916491,0.970712601370564,0.020380132453623467,0.9074251206832068,0.06352786650012529,0.805562874969595,0.1021605927749067,0.7074079201678571,0.09892164759862562,0.4726111321469249,0.23368057671306033,0.40311844766523547,0.14105028966974528,0.2596536433614392,0.2155716194707476,0.17005447930447562,0.09695873697980971,0.06459663502366415,0.10892446356174224,0.014435041488983297,0.04992222971141442,0.005385336612417486,0.007993651030815938,0.003093003736749004,0.0028074544165455468,0.0006492022085763929,0.0025406887376080507,0.0004764175778643156,0.00020247451728396218,0.4804,0.3165,0.7770629345441099,0.13623349736044305,0.08670356809544699,0.5480139585469784,0.2220076103248857,0.22997843112813598,0.44049172795812874,0.4516360105520084,0.10787226148986281,0.2404195638634992,0.5607955150641756,0.19878492107232523,0.16419964251446245,0.759871814346416,0.07592854313912158,0.06765048795888579,0.8358704747929181,0.09647903724819604,0.04242468299775183,0.9322659687292668,0.025309348272981515,0.014073474745015958,0.9576115205481095,0.028315004706874525,0.005799778280171263,0.9858691076742842,0.008331114045544683
oof,2025020957,2026-03-02,2025,SEA,CAR,Climate Pledge Arena,2026-03-03T03:00:00Z,69-95,125-73,0.5582783194249852,0.4417216805750148,0.1337872826727937,0.4066,0.4617953347007424,0.3827046652992576,3.2709826613226594,3.424262760810701,-0.15328009948804144,6.69524542213336,-1.0,6.0,,,False,,,,,,2.0,1.0,3.0,1.0,0.4320628840012759,0.5179863207245395,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.2709826613226594,3.424262760810701,0.99871036807587,0.0004903427980932663,0.995362635457381,0.004236063476564862,0.9916593280102007,0.003939628362273205,0.9726402704487033,0.01913030255562322,0.9153128420460022,0.05749968115139333,0.8164129275621581,0.09867997687596997,0.724828542687415,0.09241952511067013,0.5179863207245395,0.20471459426016406,0.44700355357954735,0.1337872826727937,0.3048615947378611,0.2172445651171034,0.20715424274772057,0.10228952154532768,0.08649181212920454,0.1218095410534147,0.026914316958172937,0.058942352760528914,0.009028549036448839,0.01761036301627239,0.0037548879431922623,0.005425542117743621,0.0015310864983951124,0.0018409745489586693,0.00048442585843149144,0.0009160715493618347,0.5621,0.4066,0.7871104839185684,0.13393464989462497,0.07895486618680662,0.5458720652017506,0.21525719906672897,0.23887073573152037,0.4320628840012759,0.46151080694189023,0.10642630905683391,0.23668372243502625,0.5751673056574403,0.18814897190753346,0.16529591777485353,0.764729672517433,0.06997440970771346,0.07002944598234936,0.8353023325957769,0.09466822142187369,0.043112751430576884,0.9309725843207111,0.02591466424871214,0.01521785146719399,0.955946670503516,0.028835478029289957,0.006405600170884297,0.9843310729140029,0.009263326915112838
oof,2025020959,2026-03-03,2025,BOS,PIT,TD Garden,2026-03-04T00:00:00Z,80-90,77-93,0.5354427091362416,0.4645572908637584,0.12649692521098288,0.4149,0.46437884804853735,0.3891211519514627,3.3643246018460196,3.409347307251928,-0.04502270540590825,6.773671909097947,-1.0,6.0,,,False,,,,,,2.0,1.0,3.0,1.0,0.4325770398459687,0.5128992973836679,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.3643246018460196,3.409347307251928,0.9985107574332932,0.0004903308499586749,0.9955286422823004,0.004070013660078626,0.9916983764752854,0.003959783242905607,0.9729919217623673,0.0187779768715335,0.9163533990190024,0.056729836607154374,0.817889320981296,0.09819545469574495,0.7263092980592583,0.09243710367876493,0.5128992973836679,0.2139643153894144,0.4524698630985715,0.12649692521098288,0.31034785229917655,0.21691093947718398,0.2107538646512312,0.10376406296488588,0.08593163583173616,0.12690122449228822,0.028163305602299175,0.057504973942417055,0.009971119080779817,0.017190587279758345,0.003940092554308181,0.005963012435730537,0.0018846736274765246,0.0017063340083913235,0.00048562564260899943,0.001061700252939114,0.5614,0.4149,0.7876240184354737,0.13413831937795517,0.07823766218657113,0.5449704755756226,0.21489580488939677,0.2401337195349807,0.4325770398459687,0.4631299772613042,0.10429298289272707,0.23510525558422177,0.5733903123878497,0.19150443202792863,0.1654818146582491,0.7657290225051241,0.06878916283662682,0.07010292527302786,0.835659442581173,0.09423763214579922,0.04319013040020805,0.9309731547223551,0.02583671487743694,0.015204311446324009,0.9557308482826268,0.02906484027104931,0.006445794469215759,0.9843991903793058,0.009155015151478417
oof,2025020962,2026-03-03,2025,WSH,UTA,Capital One Arena,2026-03-04T00:00:00Z,99-75,83-87,0.5,0.5,0.13805362064981047,0.4039,0.46095184378127385,0.37824815621872615,3.06884262147019,3.198016826688116,-0.1291742052179261,6.266859448158306,-1.0,6.0,,,False,,,,,,2.0,3.0,5.0,-1.0,0.43613349742072716,0.5124511759043718,0.0,1.0,0.0,0.0,1.0,,,,,,0.0,True,oof,3.06884262147019,3.198016826688116,0.9992085924240641,0.0004915077175925986,0.9961827408682367,0.003359588827091862,0.9926419557752301,0.003724523340518429,0.9737091292068115,0.018853984143995,0.9176426666485915,0.056389327368185596,0.819143979021828,0.09877520533683634,0.7279619517440558,0.09180717668224671,0.5124511759043718,0.2172144773987071,0.4448005629651979,0.13805362064981047,0.3043126249333603,0.21695760836457606,0.20400077593936536,0.10386670949186902,0.08244490807073909,0.12371265695878411,0.024112631815727596,0.05769208413523385,0.008787857285327215,0.014128968446576202,0.0037783202178265592,0.005028624368163288,0.0018839133564302563,0.001947621965873429,0.00048562564260899943,0.001061700252939114,0.5647,0.4039,0.7814099344003297,0.13544400378143565,0.0831460618182347,0.5469756937578205,0.21921259286587905,0.23381171337630044,0.43613349742072716,0.4550494008366789,0.10881710174259394,0.23880040928485194,0.5670669982266439,0.19413259248850423,0.1647217662854123,0.7621635276831127,0.07311470603147498,0.06864573197175064,0.8359332583518508,0.0954210096763985,0.04272019163191381,0.9317357664135605,0.025544041954525646,0.014562808806665458,0.9568836091311959,0.028553582062138615,0.006055325287182532,0.9852051690083012,0.008739505704516263
oof,2025020961,2026-03-03,2025,NJD,FLA,Prudential Center,2026-03-04T00:00:00Z,85-84,103-84,0.5,0.5,0.1322090596802901,0.3555,0.44550741185972975,0.40119258814027026,2.8769884272680906,3.3038262108137797,-0.42683778354568913,6.18081463808187,-1.0,6.0,,,False,,,,,,5.0,1.0,6.0,4.0,0.43760111235998583,0.48688966377559356,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,2.8769884272680906,3.3038262108137797,0.9984110277540301,0.0004902810211056353,0.9954191915880025,0.004181228205274274,0.9913953803787957,0.004202702743121934,0.971178558354152,0.020132063032756012,0.9112473548686423,0.06016667693599779,0.810542253748448,0.10027827263352443,0.7133596404725216,0.09817333665908579,0.48688966377559356,0.22628340386208137,0.42364741658170946,0.1322090596802901,0.27960398773784534,0.21635656285336682,0.1832447209401786,0.10102070694227058,0.0733738613080395,0.11196945205041976,0.018711888391870296,0.05400335309216874,0.00703629210440311,0.010462740708820598,0.003469931554219137,0.00382946158419019,0.0012631960457154098,0.0021786822605074953,0.0004850505135488342,0.00041340312019027994,0.5088,0.3555,0.7809613965462737,0.13539085442672796,0.08364774902699826,0.5486706009296176,0.21992084513721072,0.23140855393317172,0.43760111235998583,0.4555390477525228,0.10685983988749137,0.23878502254487005,0.5660090097027238,0.1952059677524061,0.16479950896913143,0.7627878643369458,0.07241262669392286,0.06846102431744856,0.8358485175990743,0.09569045808347712,0.04255028418582649,0.9318187260582772,0.025630989755896304,0.01440729108124674,0.9573224170680141,0.02827029185073909,0.006061492378588206,0.9854930251498919,0.008445482471519942
oof,2025020964,2026-03-03,2025,WPG,CHI,Canada Life Centre,2026-03-04T01:00:00Z,97-80,54-110,0.529742434589119,0.47025756541088104,0.12786116462541877,0.553,0.52573990805944,0.32676009194056,3.751190942581103,2.898972982965608,0.8522179596154951,6.650163925546711,0.0,6.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.43152082054135393,0.5162431223103657,0.0,1.0,0.0,1.0,0.0,,,,,,1.0,True,oof,3.751190942581103,2.898972982965608,0.9992084461443521,0.0004916520945165909,0.9972897342495429,0.002245856273390025,0.9937810213699495,0.003151341148916379,0.9789307503292557,0.014903191799165378,0.93243173499723,0.04641078516845146,0.8427206149912239,0.08988187034444688,0.7627375159690539,0.08001678416547917,0.5944931752889259,0.16609689465046792,0.5162431223103657,0.12786116462541877,0.3743675372755117,0.21939507693956534,0.26078269725396475,0.11044350188689817,0.11221222077772312,0.14507661633882876,0.04686679237257337,0.06647240934509545,0.014515614180561312,0.03416639484557602,0.004497261503638764,0.009685999619426473,0.0030665242712556934,0.0013559586371574256,0.00048593949193575863,0.003137971125082656,0.7005,0.553,0.7865080725789592,0.13376811158799734,0.0797238158330435,0.545995460584789,0.21543430718641282,0.23857023222879822,0.43152082054135393,0.4601592171509744,0.10831996230767157,0.23560259554102211,0.5720500687834988,0.19234733567547904,0.1654432462577347,0.7656884374970665,0.06886831624519872,0.06984409961227654,0.8355775749043736,0.09457832548334984,0.043079353989503445,0.9310894254844251,0.025831220526071497,0.015011811332733315,0.9560052705293965,0.028982918137870156,0.006296644725665239,0.9846012900177125,0.009102065256622415
oof,2025020963,2026-03-03,2025,CBJ,NSH,Nationwide Arena,2026-03-04T00:00:00Z,80-84,68-96,0.7289013554074253,0.2710986445925747,0.13496137203775055,0.5498,0.5247624707900653,0.31903752920993467,3.489529128527368,2.674251924964711,0.815277203562657,6.1637810534920785,0.0,5.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.5486867698799555,0.5131526362219405,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,3.489529128527368,2.674251924964711,0.9995068867851954,0.0004931122147025178,0.9984077147070417,0.0009970083139160075,0.9951048962320771,0.003019483276974243,0.9804650764050402,0.014177453827868643,0.9358683648308462,0.04454160893973568,0.8463740776269383,0.08980499642145255,0.7667532035062018,0.07909155146040207,0.5934196625461076,0.172722297217034,0.5131526362219405,0.13496137203775055,0.3706952926729509,0.22012037795135472,0.25468914676818966,0.1111613111929834,0.10619276586368062,0.14733328553870534,0.041201724473427764,0.06561543604057424,0.013576191864371055,0.027598475351504507,0.004441767915073586,0.008558972937364781,0.003141285073624375,0.0014274596173003925,0.0004858663932510041,0.0033632680785257154,0.706,0.5498,0.78040081455356,0.13539513477580187,0.08420405067063808,0.5486867698799555,0.22016359526066798,0.2311496348593765,0.43638810965351577,0.452818975243569,0.11079291510291521,0.23889680733838228,0.5641646573932533,0.19693853526836447,0.1645575305843377,0.7613887233509873,0.07405374606467505,0.06843208027674495,0.8357875533054706,0.09578036641778442,0.04260710927819298,0.9318340452901236,0.02555884543168335,0.014326334365221889,0.9571713031624635,0.028502362472314614,0.0060174373497006795,0.9855932888037973,0.008389273846501944
oof,2025020966,2026-03-03,2025,EDM,OTT,Rogers Place,2026-03-04T02:00:00Z,105-87,91-83,0.4805700833978752,0.5194299166021248,0.14226107754993908,0.3083,0.4296164291010832,0.4050835708989168,2.6612491424042775,3.4037954484862976,-0.7425463060820201,6.065044590890575,-1.0,5.0,,,False,,,,,,5.0,4.0,9.0,1.0,0.5479594911977163,0.47093049181580315,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.6612491424042775,3.4037954484862976,0.9984113767790594,0.0004899460352538125,0.9934760816707789,0.006137900244264086,0.9906252332362997,0.004168760310521497,0.9706618836158334,0.020251046324398947,0.9091478043625962,0.06163223096705939,0.8057560882135121,0.10291155206518503,0.7047254249712237,0.1017757146857784,0.47093049181580315,0.2319650243931779,0.3988643615663311,0.14226107754993908,0.2559420449485576,0.21522168262695213,0.1653903672810975,0.0973555821208574,0.06633494425757713,0.1007555863382803,0.01648373721980827,0.04950756125893819,0.006198772559002495,0.009159759944750333,0.003353698992018324,0.0031645195021523043,0.0012026954556139864,0.002375307611806415,0.0004844763034511519,0.00048442395169075983,0.4736,0.3083,0.7796381715851309,0.13579001792957238,0.08457181048529683,0.5479594911977163,0.22056000256775884,0.23148050623452493,0.43667203823689693,0.45142459759184245,0.11190336417126061,0.23999956877928125,0.5641323475992263,0.19586808362149244,0.16444402870807573,0.760987346809655,0.07456862448226935,0.0680879901632033,0.8357770688715103,0.09613494096528652,0.0424955200722934,0.9320179873081916,0.025486492619514953,0.014205353528951607,0.9574442513859743,0.028350395085073976,0.005982855146173716,0.985783361303377,0.008233783550449358
oof,2025020965,2026-03-03,2025,CGY,DAL,Scotiabank Saddledome,2026-03-04T02:00:00Z,75-89,111-77,0.6429439374486785,0.3570560625513215,0.14488957670316968,0.4558,0.476945519056995,0.353754480943005,2.8305834464262887,2.6018381677854086,0.22874527864088012,5.432421614211697,0.0,5.0,,,False,,,,,,1.0,6.0,7.0,-5.0,0.5497783486325729,0.46697872037644306,1.0,0.0,0.0,0.0,0.0,,,,,,0.0,True,oof,2.8305834464262887,2.6018381677854086,0.9994075180595174,0.0004924889975989776,0.9973941262941672,0.002083844928136475,0.9941513527473173,0.003087598666337992,0.9780033850045148,0.01611440145657846,0.9289224712477995,0.04920462762251791,0.835891377927159,0.09356217708165569,0.746583385598976,0.08943887784098387,0.5363036588950381,0.2160854420799468,0.46697872037644306,0.14488957670316968,0.3221291830364425,0.22011340033442153,0.21106689803899686,0.10764896202692942,0.08525752770152863,0.12716833456912552,0.02553451997868724,0.059068114074746284,0.008750364767043536,0.016240663326524275,0.003789674810506152,0.004947649295836049,0.00184342312635665,0.0019089963401705573,0.0004846526772072279,0.0013538142851684924,0.6251,0.4558,0.7719332308508181,0.13817020359322907,0.08989656555595273,0.5497783486325729,0.22637707043192498,0.22384458093550214,0.44837587757394753,0.445333989333341,0.10629013309271138,0.24232533832604009,0.5462264306405662,0.21144823103339375,0.16302693234111254,0.7547702624453273,0.08220280521356019,0.06563957858316838,0.8357175790927989,0.09864284232403284,0.04179298691382205,0.933365458534988,0.024841554551189953,0.01327489366577423,0.9591530332347691,0.027572073099456675,0.005329099770536322,0.986948902639351,0.007721997590112729
oof,2025020969,2026-03-03,2025,SJS,MTL,SAP Center at San Jose,2026-03-04T03:00:00Z,59-105,98-90,0.5,0.5,0.13826445984098,0.385,0.4549997117312231,0.38400028826877686,2.993393811211001,3.2307908129550054,-0.23739700174400458,6.224184624166006,-1.0,6.0,,,False,,,,,,7.0,5.0,12.0,2.0,0.43764233054731266,0.4995277332344291,1.0,0.0,0.0,1.0,0.0,,,,,,1.0,True,oof,2.993393811211001,3.2307908129550054,0.9989099684987653,0.0004904426199055804,0.9956380064579089,0.003956923566167329,0.9917864596410212,0.0039532827113489205,0.9730092646105598,0.01881761938865053,0.9165293374796012,0.05659975541174591,0.8177128911173039,0.09853447874162394,0.724453348303208,0.09412755778494748,0.4995277332344291,0.2286122251241916,0.4360566354667941,0.13826445984098,0.2914634703248408,0.21776809533412228,0.19514787215448112,0.10061868606104095,0.0775203069853177,0.12086609280907362,0.022220441355287394,0.054840608437420967,0.007525264122152706,0.01419265984637034,0.0034872096766866514,0.004360359333215537,0.0012632582927492807,0.0021469880647389064,0.00048479292957179774,0.0004844529805730141,0.546,0.385,0.781367696530551,0.13557548049226356,0.08305682297718538,0.5481914452945604,0.21974362672180833,0.23206492798363118,0.43764233054731266,0.45601886727720525,0.10633880217548206,0.23888924166806946,0.5667582477392765,0.19435251059265396,0.16473984377300815,0.7623405421405364,0.07291961408645542,0.06855516939858801,0.8359254064138169,0.0955194241875952,0.04268736384411697,0.9317822460525333,0.025530390103349655,0.014312111649565576,0.9569835145964483,0.0287043737539862,0.005932644694361351,0.9855462589048589,0.008521096400779742
oof,2025020967,2026-03-03,2025,MIN,TBL,Grand Casino Arena,2026-03-04T02:30:00Z,98-83,101-75,0.6470531450665665,0.3529468549334335,0.12881522017510166,0.5857,0.5358074552014839,0.31599254479851613,3.7689775326631922,2.726288015414328,1.0426895172488644,6.49526554807752,1.0,6.0,,,False,,,,,,5.0,1.0,6.0,4.0,0.43490398755294246,0.3896166739798755,0.0,0.0,1.0,1.0,0.0,,,,,,1.0,True,oof,3.7689775326631922,2.726288015414328,0.999308339092287,0.000491704918833964,0.9982932483695225,0.0012346712891801734,0.9945657666301985,0.0029422916027065514,0.9808261413661309,0.01367964516544205,0.9368806235097883,0.04380106416130145,0.8492617456323117,0.08787599959157238,0.7739314235419908,0.07489837074760018,0.6157241836652763,0.15514400681692955,0.5321288667989689,0.12881522017510166,0.3896166739798755,0.21993714238649253,0.2725430628414805,0.11184816536703965,0.11465157443551131,0.1551778453896057,0.046652564060468756,0.0689953702633802,0.014898221405604697,0.03250713344767019,0.0045811218831383685,0.00968875599817485,0.003263734715157512,0.0013118667930716189,0.00048591614947691075,0.003589127224552683,0.7339,0.5857,0.7838646582856411,0.13440414639041182,0.08173119532394707,0.5454285182259381,0.21684935578394163,0.2377221259901203,0.43490398755294246,0.46062472246955166,0.10447128997750584,0.23703652179815565,0.5717923062597576,0.1911711719420867,0.16522105585911886,0.7645793041781133,0.07019963996276779,0.06942877264960728,0.8358761542465246,0.09469507310386821,0.04291742956350377,0.9313131180484523,0.025769452388043936,0.014903083606456561,0.9564134547689008,0.028683461624642522,0.006281332399354976,0.9847930218536347,0.008925645747010342
oof,2025020968,2026-03-03,2025,ANA,COL,Honda Center,2026-03-04T03:00:00Z,84-92,115-69,0.6734261184591464,0.32657388154085365,0.13267679727797121,0.5125,0.5134284718105547,0.3327715281894453,3.6695838518368866,3.044855122837556,0.6247287289993304,6.714438974674443,0.0,6.0,,,False,,,,,,1.0,5.0,6.0,-4.0,0.43062585455004226,0.4959383549573327,0.0,0.0,1.0,0.0,0.0,,,,,,0.0,True,oof,3.6695838518368866,3.044855122837556,0.9994086301347551,0.0004913832328650498,0.9967769076008697,0.0027652759044413133,0.993099156571476,0.003543286584812819,0.9768438350767795,0.01617787935438068,0.9292726312127139,0.04748568097781549,0.8352886320416375,0.09329402698593615,0.7510521353514327,0.08440335927161517,0.576868199576972,0.1714752967322843,0.4959383549573327,0.13267679727797121,0.35455886678351983,0.2190831982101548,0.2453959985724941,0.10814551142225586,0.10422743500809921,0.13990549415136194,0.03994543435827012,0.06466784298007884,0.013263023643752246,0.026496204528063838,0.004353526497934739,0.00862075602833442,0.0028832302160447494,0.0014673273423159816,0.00048619354428776134,0.0025393963293081742,0.6663,0.5125,0.7868469547611219,0.1337518004189267,0.07940124481995135,0.5424464022297429,0.21410414161533833,0.24344945615491864,0.43062585455004226,0.4616242523462716,0.10774989310368614,0.23523116429820645,0.5739531597648914,0.19081567593690213,0.1654110070949501,0.7652500667269749,0.06933892617807497,0.07024600055770906,0.8354482071467251,0.09430579229556595,0.04323750203678482,0.9308895945581237,0.025872903405091505,0.015187960840504226,0.955613484687502,0.02919855447199382,0.006352641061284091,0.9843286880301825,0.009318670908533427
oof,2025020960,2026-03-03,2025,BUF,VGK,KeyBank Center,2026-03-04T00:00:00Z,93-84,108-89,0.7368916647428688,0.2631083352571312,0.11990531053415372,0.6468,0.5552449213773575,0.30835507862264255,4.11633187493591,2.5946675367579046,1.5216643381780055,6.710999411693814,1.0,6.0,,,False,,,,,,3.0,2.0,5.0,1.0,0.4290253263178841,0.4210933343407568,0.0,1.0,0.0,0.0,1.0,,,,,,1.0,True,oof,4.11633187493591,2.5946675367579046,0.9994069649229222,0.0004930395989764473,0.9982178053291185,0.0012341528668718608,0.9953256384668774,0.002526249904285141,0.9831826850591662,0.01217934004810883,0.943936282388605,0.03902580244338792,0.8597913984702195,0.08405295732847885,0.7899379990464414,0.06882098333826309,0.6542497542309202,0.12968595708004313,0.5659244427484142,0.11990531053415372,0.4210933343407568,0.22004312826418776,0.30200944361184157,0.11228650825911496,0.13252614943781665,0.1605176407882495,0.06135585544541766,0.07341283759725961,0.019151728171407843,0.04300256470470863,0.004969090985052058,0.013507774740885681,0.004644493194864221,0.0011729818032968017,0.00048642619054440613,0.006019320471938693,0.7832,0.6468,0.787397000690217,0.13395403376439036,0.07864896554539261,0.5423205793744726,0.21397612045304565,0.2437033001724818,0.4290253263178841,0.45947093785486026,0.11150373582725566,0.2358434334402027,0.5743596881827461,0.18979687837705125,0.16530587705830754,0.7646668524299172,0.07002727051177535,0.07021809063748663,0.8353026025130981,0.09447930684941522,0.04318530922930621,0.9308803857098075,0.025934305060886266,0.015189312021835742,0.9557495453468595,0.02906114263130474,0.006384921303008269,0.9843588066655005,0.009256272031491234
